Date,granoer_hammer,guben_2,guben_sprucke
1994-11-10,,17.15,
1994-11-11,,17.066666666666663,
1994-11-12,,16.983333333333334,
1994-11-13,,16.9,
1994-11-14,,17.049999999999997,
1994-11-15,,17.376923076923077,
1994-11-16,,17.615384615384613,
1994-11-17,,17.853846153846153,
1994-11-18,,21.092307692307692,
1994-11-19,,21.330769230769228,
1994-11-20,,21.56923076923077,
1994-11-21,,21.807692307692307,
1994-11-22,,22.046153846153846,
1994-11-23,,22.284615384615385,
1994-11-24,,22.52307692307692,
1994-11-25,,22.76153846153846,
1994-11-26,,23.0,
1994-11-27,,23.772222222222222,
1994-11-28,,23.894444444444446,
1994-11-29,,24.016666666666666,
1994-11-30,,24.13888888888889,
1994-12-01,,24.261111111111113,
1994-12-02,,24.383333333333333,
1994-12-03,,24.505555555555553,
1994-12-04,,24.62777777777778,
1994-12-05,,24.75,
1994-12-06,,26.2,
1994-12-07,,26.46,
1994-12-08,,26.72,
1994-12-09,,26.9,
1994-12-10,,26.75,
1994-12-11,,27.5,
1994-12-12,,27.425,
1994-12-13,,27.35,
1994-12-14,,27.275,
1994-12-15,,28.049999999999997,
1994-12-16,,27.975,
1994-12-17,,27.9,
1994-12-18,,27.825,
1994-12-19,,27.75,
1994-12-20,,27.674999999999997,
1994-12-21,,27.6,
1994-12-22,,27.525,
1994-12-23,,27.45,
1994-12-24,,26.225,
1994-12-25,,26.15,
1994-12-26,,25.6,
1994-12-27,,25.965384615384615,
1994-12-28,,26.33076923076923,
1994-12-29,,26.696153846153848,
1994-12-30,,27.06153846153846,
1994-12-31,,27.426923076923078,
1995-01-01,,27.792307692307695,
1995-01-02,,32.90769230769231,
1995-01-03,,33.27307692307693,
1995-01-04,,33.63846153846154,
1995-01-05,,34.003846153846155,
1995-01-06,,34.36923076923077,
1995-01-07,,34.73461538461538,
1995-01-08,,35.1,
1995-01-09,,35.208333333333336,
1995-01-10,,35.31666666666666,
1995-01-11,,34.425,
1995-01-12,,34.53333333333333,
1995-01-13,,34.641666666666666,
1995-01-14,,34.75,
1995-01-15,,33.925,
1995-01-16,,33.1,
1995-01-17,,32.891666666666666,
1995-01-18,,32.68333333333334,
1995-01-19,,32.475,
1995-01-20,,31.016666666666666,
1995-01-21,,30.808333333333337,
1995-01-22,,30.6,
1995-01-23,,31.80666666666667,
1995-01-24,,33.013333333333335,
1995-01-25,,34.22,
1995-01-26,,35.42666666666666,
1995-01-27,,36.63333333333334,
1995-01-28,,37.84,
1995-01-29,,57.14666666666666,
1995-01-30,,58.35333333333333,
1995-01-31,,59.56,
1995-02-01,,60.766666666666666,
1995-02-02,,61.97333333333333,
1995-02-03,,63.18,
1995-02-04,,64.38666666666666,
1995-02-05,,65.59333333333333,
1995-02-06,,66.8,
1995-02-07,,66.3111111111111,
1995-02-08,,65.82222222222222,
1995-02-09,,65.33333333333333,
1995-02-10,,64.84444444444443,
1995-02-11,,64.35555555555555,
1995-02-12,,63.86666666666666,
1995-02-13,,63.37777777777778,
1995-02-14,,62.888888888888886,
1995-02-15,,62.4,
1995-02-16,,57.46111111111111,
1995-02-17,,56.97222222222222,
1995-02-18,,56.483333333333334,
1995-02-19,,55.99444444444444,
1995-02-20,,55.50555555555556,
1995-02-21,,55.016666666666666,
1995-02-22,,54.52777777777777,
1995-02-23,,54.03888888888889,
1995-02-24,,53.55,
1995-02-25,,47.011111111111106,
1995-02-26,,46.52222222222222,
1995-02-27,,46.03333333333333,
1995-02-28,,45.544444444444444,
1995-03-01,,45.05555555555556,
1995-03-02,,44.56666666666666,
1995-03-03,,44.077777777777776,
1995-03-04,,43.58888888888889,
1995-03-05,,43.1,
1995-03-06,,35.51111111111111,
1995-03-07,,35.022222222222226,
1995-03-08,,34.53333333333333,
1995-03-09,,34.04444444444445,
1995-03-10,,33.55555555555556,
1995-03-11,,32.05,
1995-03-12,,32.35,
1995-03-13,,32.08888888888889,
1995-03-14,,31.6,
1995-03-15,,30.475,
1995-03-16,,30.15,
1995-03-17,,30.125,
1995-03-18,,30.1,
1995-03-19,,30.075,
1995-03-20,,30.05,
1995-03-21,,30.025,
1995-03-22,,30.0,
1995-03-23,,30.231818181818184,
1995-03-24,,31.563636363636363,
1995-03-25,,31.795454545454547,
1995-03-26,,32.02727272727273,
1995-03-27,,32.259090909090915,
1995-03-28,,32.49090909090909,
1995-03-29,,32.722727272727276,
1995-03-30,,32.95454545454545,
1995-03-31,,33.18636363636364,
1995-04-01,,33.41818181818182,
1995-04-02,,35.1,
1995-04-03,,35.035,
1995-04-04,,34.97,
1995-04-05,,34.905,
1995-04-06,,34.84,
1995-04-07,,34.775000000000006,
1995-04-08,,34.71,
1995-04-09,,34.644999999999996,
1995-04-10,,34.58,
1995-04-11,,33.864999999999995,
1995-04-12,,33.8,
1995-04-13,,33.9,
1995-04-14,,34.0,
1995-04-15,,34.099999999999994,
1995-04-16,,33.78695652173913,
1995-04-17,,33.47391304347826,
1995-04-18,,33.16086956521739,
1995-04-19,,32.847826086956516,
1995-04-20,,33.83478260869565,
1995-04-21,,33.52173913043478,
1995-04-22,,33.208695652173915,
1995-04-23,,32.89565217391304,
1995-04-24,,32.58260869565217,
1995-04-25,,32.2695652173913,
1995-04-26,,31.956521739130434,
1995-04-27,,31.643478260869564,
1995-04-28,,31.330434782608695,
1995-04-29,,24.117391304347827,
1995-04-30,,23.804347826086957,
1995-05-01,,23.491304347826087,
1995-05-02,,23.178260869565218,
1995-05-03,,22.86521739130435,
1995-05-04,,22.55217391304348,
1995-05-05,,22.23913043478261,
1995-05-06,,21.92608695652174,
1995-05-07,,21.61304347826087,
1995-05-08,,20.0,
1995-05-09,,20.03636363636364,
1995-05-10,,20.07272727272727,
1995-05-11,,20.10909090909091,
1995-05-12,,20.145454545454548,
1995-05-13,,20.18181818181818,
1995-05-14,,20.21818181818182,
1995-05-15,,20.254545454545454,
1995-05-16,,20.29090909090909,
1995-05-17,,26.277272727272727,
1995-05-18,,26.313636363636363,
1995-05-19,,26.35,
1995-05-20,,26.386363636363637,
1995-05-21,,26.422727272727272,
1995-05-22,,26.45909090909091,
1995-05-23,,26.495454545454546,
1995-05-24,,26.53181818181818,
1995-05-25,,26.56818181818182,
1995-05-26,,21.454545454545453,
1995-05-27,,21.490909090909092,
1995-05-28,,21.52727272727273,
1995-05-29,,21.563636363636363,
1995-05-30,,21.6,
1995-05-31,,21.6,
1995-06-01,,21.6,
1995-06-02,,21.6,
1995-06-03,,21.6,
1995-06-04,,28.35,
1995-06-05,,28.35,
1995-06-06,,28.35,
1995-06-07,,28.35,
1995-06-08,,28.35,
1995-06-09,,28.35,
1995-06-10,,28.35,
1995-06-11,,28.35,
1995-06-12,,28.35,
1995-06-13,,35.05,
1995-06-14,,35.05,
1995-06-15,,35.05,
1995-06-16,,35.05,
1995-06-17,,35.05,
1995-06-18,,35.05,
1995-06-19,,35.05,
1995-06-20,,35.05,
1995-06-21,,35.05,
1995-06-22,,32.55,
1995-06-23,,32.55,
1995-06-24,,32.55,
1995-06-25,,32.55,
1995-06-26,,32.55,
1995-06-27,,32.55,
1995-06-28,,32.55,
1995-06-29,,32.55,
1995-06-30,,32.55,
1995-07-01,,23.05,
1995-07-02,,23.05,
1995-07-03,,23.05,
1995-07-04,,23.05,
1995-07-05,,23.05,
1995-07-06,,23.05,
1995-07-07,,23.05,
1995-07-08,,23.05,
1995-07-09,,23.05,
1995-07-10,,21.6,
1995-07-11,,21.6,
1995-07-12,,21.6,
1995-07-13,,21.6,
1995-07-14,,21.416666666666668,
1995-07-15,,21.233333333333334,
1995-07-16,,21.05,
1995-07-17,,20.866666666666667,
1995-07-18,,20.683333333333337,
1995-07-19,,18.4,
1995-07-20,,18.21666666666667,
1995-07-21,,18.03333333333333,
1995-07-22,,17.85,
1995-07-23,,17.666666666666664,
1995-07-24,,17.483333333333334,
1995-07-25,,17.3,
1995-07-26,,17.116666666666667,
1995-07-27,,16.933333333333334,
1995-07-28,,14.450000000000001,
1995-07-29,,14.244444444444445,
1995-07-30,,14.03888888888889,
1995-07-31,,13.833333333333334,
1995-08-01,,13.627777777777778,
1995-08-02,,13.422222222222222,
1995-08-03,,13.216666666666669,
1995-08-04,,13.011111111111113,
1995-08-05,,12.8,
1995-08-06,,11.850000000000001,
1995-08-07,,11.791666666666668,
1995-08-08,,11.733333333333334,
1995-08-09,,11.600000000000001,
1995-08-10,,11.616666666666667,
1995-08-11,,11.558333333333334,
1995-08-12,,11.5,
1995-08-13,,11.3,
1995-08-14,,11.3,
1995-08-15,,11.3,
1995-08-16,,11.3,
1995-08-17,,11.3,
1995-08-18,,11.3,
1995-08-19,,11.3,
1995-08-20,,11.3,
1995-08-21,,11.3,
1995-08-22,,11.3,
1995-08-23,,11.3,
1995-08-24,,11.3,
1995-08-25,,11.4375,
1995-08-26,,11.4,
1995-08-27,,11.65,
1995-08-28,,11.850000000000001,
1995-08-29,,12.041176470588237,
1995-08-30,,12.23235294117647,
1995-08-31,,12.423529411764706,
1995-09-01,,12.614705882352942,
1995-09-02,,19.50588235294118,
1995-09-03,,19.69705882352941,
1995-09-04,,19.888235294117646,
1995-09-05,,20.07941176470588,
1995-09-06,,20.270588235294117,
1995-09-07,,20.461764705882352,
1995-09-08,,20.652941176470588,
1995-09-09,,20.844117647058823,
1995-09-10,,21.03529411764706,
1995-09-11,,18.326470588235292,
1995-09-12,,18.517647058823528,
1995-09-13,,18.708823529411763,
1995-09-14,,18.9,
1995-09-15,,19.1,
1995-09-16,,19.8125,
1995-09-17,,20.268749999999997,
1995-09-18,,20.724999999999998,
1995-09-19,,21.18125,
1995-09-20,,24.4375,
1995-09-21,,24.89375,
1995-09-22,,25.35,
1995-09-23,,25.28,
1995-09-24,,25.21,
1995-09-25,,25.14,
1995-09-26,,25.07,
1995-09-27,,25.0,
1995-09-28,,25.046153846153846,
1995-09-29,,27.642307692307693,
1995-09-30,,27.68846153846154,
1995-10-01,,27.734615384615385,
1995-10-02,,27.78076923076923,
1995-10-03,,27.826923076923077,
1995-10-04,,27.873076923076923,
1995-10-05,,27.919230769230772,
1995-10-06,,27.965384615384615,
1995-10-07,,28.011538461538464,
1995-10-08,,25.50769230769231,
1995-10-09,,25.553846153846152,
1995-10-10,,25.6,
1995-10-11,,25.416666666666664,
1995-10-12,,25.1,
1995-10-13,,25.05,
1995-10-14,,24.6,
1995-10-15,,24.683333333333334,
1995-10-16,,24.5,
1995-10-17,,23.15,
1995-10-18,,23.043750000000003,
1995-10-19,,22.9375,
1995-10-20,,22.83125,
1995-10-21,,22.725,
1995-10-22,,22.61875,
1995-10-23,,22.512500000000003,
1995-10-24,,22.40625,
1995-10-25,,22.3,
1995-10-26,,21.07777777777778,
1995-10-27,,20.955555555555556,
1995-10-28,,20.833333333333336,
1995-10-29,,20.711111111111112,
1995-10-30,,20.58888888888889,
1995-10-31,,20.46666666666667,
1995-11-01,,20.344444444444445,
1995-11-02,,20.200000000000003,
1995-11-03,,20.1,
1995-11-04,,22.783333333333335,
1995-11-05,,23.21666666666667,
1995-11-06,,23.650000000000002,
1995-11-07,,24.083333333333336,
1995-11-08,,24.516666666666666,
1995-11-09,,24.950000000000003,
1995-11-10,,25.383333333333333,
1995-11-11,,25.81666666666667,
1995-11-12,,26.25,
1995-11-13,,29.483333333333334,
1995-11-14,,29.916666666666664,
1995-11-15,,30.35,
1995-11-16,,30.2,
1995-11-17,,30.186842105263157,
1995-11-18,,30.173684210526314,
1995-11-19,,30.160526315789475,
1995-11-20,,30.147368421052633,
1995-11-21,,30.13421052631579,
1995-11-22,,31.971052631578946,
1995-11-23,,31.957894736842103,
1995-11-24,,31.944736842105264,
1995-11-25,,31.931578947368422,
1995-11-26,,31.91842105263158,
1995-11-27,,31.905263157894737,
1995-11-28,,31.892105263157895,
1995-11-29,,31.878947368421052,
1995-11-30,,31.86578947368421,
1995-12-01,,28.70263157894737,
1995-12-02,,28.689473684210526,
1995-12-03,,28.676315789473684,
1995-12-04,,28.66315789473684,
1995-12-05,,28.65,
1995-12-06,,28.125,
1995-12-07,,27.6,
1995-12-08,,27.762500000000003,
1995-12-09,,27.925,
1995-12-10,,28.737499999999997,
1995-12-11,,28.9,
1995-12-12,,28.9,
1995-12-13,,28.9,
1995-12-14,,28.9,
1995-12-15,,28.9,
1995-12-16,,28.9,
1995-12-17,,28.9,
1995-12-18,,28.9,
1995-12-19,,28.9,
1995-12-20,,28.9,
1995-12-21,,29.15,
1995-12-22,,29.06,
1995-12-23,,28.97,
1995-12-24,,28.88,
1995-12-25,,28.79,
1995-12-26,,28.7,
1995-12-27,,28.61,
1995-12-28,,27.87,
1995-12-29,,27.78,
1995-12-30,,27.69,
1995-12-31,,27.6,
1996-01-01,,27.435714285714287,
1996-01-02,,27.271428571428572,
1996-01-03,,27.107142857142858,
1996-01-04,,26.942857142857143,
1996-01-05,,26.778571428571432,
1996-01-06,,25.464285714285715,
1996-01-07,,25.3,
1996-01-08,,24.982352941176472,
1996-01-09,,24.66470588235294,
1996-01-10,,24.347058823529412,
1996-01-11,,24.029411764705884,
1996-01-12,,23.711764705882352,
1996-01-13,,23.394117647058824,
1996-01-14,,23.076470588235296,
1996-01-15,,18.858823529411765,
1996-01-16,,18.541176470588233,
1996-01-17,,18.223529411764705,
1996-01-18,,17.905882352941177,
1996-01-19,,17.588235294117645,
1996-01-20,,17.270588235294117,
1996-01-21,,16.95294117647059,
1996-01-22,,16.635294117647057,
1996-01-23,,16.31764705882353,
1996-01-24,,13.8,
1996-01-25,,13.399999999999999,
1996-01-26,,13.1,
1996-01-27,,13.142307692307693,
1996-01-28,,13.184615384615384,
1996-01-29,,13.226923076923075,
1996-01-30,,13.26923076923077,
1996-01-31,,13.311538461538461,
1996-02-01,,13.353846153846153,
1996-02-02,,13.696153846153845,
1996-02-03,,13.738461538461538,
1996-02-04,,13.78076923076923,
1996-02-05,,13.823076923076922,
1996-02-06,,13.865384615384615,
1996-02-07,,13.907692307692308,
1996-02-08,,13.95,
1996-02-09,,13.825,
1996-02-10,,13.7,
1996-02-11,,14.195652173913043,
1996-02-12,,14.291304347826086,
1996-02-13,,14.38695652173913,
1996-02-14,,14.482608695652175,
1996-02-15,,14.578260869565216,
1996-02-16,,14.673913043478262,
1996-02-17,,14.769565217391303,
1996-02-18,,14.865217391304348,
1996-02-19,,14.960869565217392,
1996-02-20,,18.606521739130436,
1996-02-21,,18.70217391304348,
1996-02-22,,18.797826086956523,
1996-02-23,,18.893478260869564,
1996-02-24,,18.98913043478261,
1996-02-25,,19.084782608695654,
1996-02-26,,19.180434782608696,
1996-02-27,,19.27608695652174,
1996-02-28,,19.371739130434783,
1996-02-29,,17.117391304347827,
1996-03-01,,17.21304347826087,
1996-03-02,,17.308695652173913,
1996-03-03,,17.404347826086955,
1996-03-04,,17.5,
1996-03-05,,17.25,
1996-03-06,,17.1,
1996-03-07,,16.9,
1996-03-08,,16.9,
1996-03-09,,16.85,
1996-03-10,,16.85,
1996-03-11,,16.85,
1996-03-12,,16.84166666666667,
1996-03-13,,16.833333333333336,
1996-03-14,,16.825000000000003,
1996-03-15,,16.816666666666666,
1996-03-16,,16.808333333333334,
1996-03-17,,16.8,
1996-03-18,,20.029411764705884,
1996-03-19,,20.608823529411765,
1996-03-20,,21.188235294117646,
1996-03-21,,21.76764705882353,
1996-03-22,,22.347058823529412,
1996-03-23,,22.926470588235297,
1996-03-24,,23.50588235294118,
1996-03-25,,24.08529411764706,
1996-03-26,,24.66470588235294,
1996-03-27,,31.694117647058825,
1996-03-28,,32.273529411764706,
1996-03-29,,32.85294117647059,
1996-03-30,,33.43235294117647,
1996-03-31,,34.01176470588236,
1996-04-01,,34.59117647058824,
1996-04-02,,35.17058823529412,
1996-04-03,,35.75,
1996-04-04,,35.0,
1996-04-05,,35.75,
1996-04-06,,35.6,
1996-04-07,,36.864285714285714,
1996-04-08,,37.385714285714286,
1996-04-09,,37.90714285714286,
1996-04-10,,38.42857142857143,
1996-04-11,,38.95,
1996-04-12,,39.471428571428575,
1996-04-13,,39.99285714285715,
1996-04-14,,45.714285714285715,
1996-04-15,,46.23571428571429,
1996-04-16,,46.75714285714286,
1996-04-17,,47.278571428571425,
1996-04-18,,47.8,
1996-04-19,,46.5,
1996-04-20,,46.0,
1996-04-21,,45.69583333333333,
1996-04-22,,45.391666666666666,
1996-04-23,,42.1375,
1996-04-24,,41.833333333333336,
1996-04-25,,41.52916666666667,
1996-04-26,,41.225,
1996-04-27,,40.920833333333334,
1996-04-28,,40.61666666666667,
1996-04-29,,40.3125,
1996-04-30,,40.00833333333334,
1996-05-01,,39.704166666666666,
1996-05-02,,38.7,
1996-05-03,,38.903125,
1996-05-04,,39.10625,
1996-05-05,,39.309375,
1996-05-06,,39.5125,
1996-05-07,,39.715625,
1996-05-08,,39.91875,
1996-05-09,,40.121875,
1996-05-10,,40.325,
1996-05-11,,43.778125,
1996-05-12,,43.98125,
1996-05-13,,44.184375,
1996-05-14,,44.3875,
1996-05-15,,44.590625,
1996-05-16,,44.79375,
1996-05-17,,44.996875,
1996-05-18,,45.2,
1996-05-19,,45.650000000000006,
1996-05-20,,44.596428571428575,
1996-05-21,,44.14285714285714,
1996-05-22,,43.68928571428572,
1996-05-23,,43.23571428571429,
1996-05-24,,42.78214285714286,
1996-05-25,,42.32857142857143,
1996-05-26,,41.875,
1996-05-27,,41.42142857142857,
1996-05-28,,40.96785714285714,
1996-05-29,,35.21428571428571,
1996-05-30,,34.760714285714286,
1996-05-31,,34.30714285714286,
1996-06-01,,33.85357142857143,
1996-06-02,,33.4,
1996-06-03,,32.91,
1996-06-04,,32.42,
1996-06-05,,31.93,
1996-06-06,,31.439999999999998,
1996-06-07,,25.85,
1996-06-08,,25.36,
1996-06-09,,24.85,
1996-06-10,,23.85,
1996-06-11,,23.549999999999997,
1996-06-12,,23.4,
1996-06-13,,23.2,
1996-06-14,,23.02,
1996-06-15,,22.83,
1996-06-16,,21.04,
1996-06-17,,20.85,
1996-06-18,,20.566666666666666,
1996-06-19,,20.28333333333333,
1996-06-20,,20.0,
1996-06-21,,20.05,
1996-06-22,,20.133333333333333,
1996-06-23,,20.2,
1996-06-24,,20.196153846153848,
1996-06-25,,21.54230769230769,
1996-06-26,,21.53846153846154,
1996-06-27,,21.534615384615385,
1996-06-28,,21.53076923076923,
1996-06-29,,21.526923076923076,
1996-06-30,,21.52307692307692,
1996-07-01,,21.519230769230766,
1996-07-02,,21.515384615384615,
1996-07-03,,21.51153846153846,
1996-07-04,,20.307692307692307,
1996-07-05,,20.303846153846152,
1996-07-06,,20.3,
1996-07-07,,20.266666666666666,
1996-07-08,,20.233333333333334,
1996-07-09,,20.200000000000003,
1996-07-10,,20.166666666666668,
1996-07-11,,20.133333333333333,
1996-07-12,,20.1,
1996-07-13,,31.516666666666666,
1996-07-14,,31.483333333333334,
1996-07-15,,31.450000000000003,
1996-07-16,,31.416666666666668,
1996-07-17,,31.383333333333333,
1996-07-18,,31.35,
1996-07-19,,31.31666666666667,
1996-07-20,,31.283333333333335,
1996-07-21,,31.25,
1996-07-22,,23.866666666666667,
1996-07-23,,23.833333333333336,
1996-07-24,,23.8,
1996-07-25,,23.766666666666666,
1996-07-26,,23.733333333333334,
1996-07-27,,23.7,
1996-07-28,,23.666666666666664,
1996-07-29,,23.633333333333333,
1996-07-30,,23.6,
1996-07-31,,19.166666666666664,
1996-08-01,,19.133333333333333,
1996-08-02,,19.1,
1996-08-03,,19.066666666666666,
1996-08-04,,19.03333333333333,
1996-08-05,,19.0,
1996-08-06,,18.96666666666667,
1996-08-07,,18.93333333333333,
1996-08-08,,18.9,
1996-08-09,,17.716666666666665,
1996-08-10,,17.68333333333333,
1996-08-11,,17.65,
1996-08-12,,17.4,
1996-08-13,,17.4,
1996-08-14,,17.5,
1996-08-15,,17.549999999999997,
1996-08-16,,17.599999999999998,
1996-08-17,,17.65,
1996-08-18,,18.35,
1996-08-19,,18.4,
1996-08-20,,18.45,
1996-08-21,,18.5,
1996-08-22,,18.549999999999997,
1996-08-23,,18.6,
1996-08-24,,18.65,
1996-08-25,,18.7,
1996-08-26,,18.70909090909091,
1996-08-27,,18.918181818181818,
1996-08-28,,18.92727272727273,
1996-08-29,,18.936363636363637,
1996-08-30,,18.945454545454545,
1996-08-31,,18.954545454545453,
1996-09-01,,18.96363636363636,
1996-09-02,,18.972727272727273,
1996-09-03,,18.981818181818184,
1996-09-04,,18.990909090909092,
1996-09-05,,18.9,
1996-09-06,,19.174999999999997,
1996-09-07,,19.45,
1996-09-08,,19.613888888888887,
1996-09-09,,19.77777777777778,
1996-09-10,,19.941666666666666,
1996-09-11,,20.105555555555554,
1996-09-12,,20.269444444444446,
1996-09-13,,20.43333333333333,
1996-09-14,,25.147222222222222,
1996-09-15,,25.31111111111111,
1996-09-16,,25.475,
1996-09-17,,25.63888888888889,
1996-09-18,,25.802777777777777,
1996-09-19,,25.96666666666667,
1996-09-20,,26.130555555555553,
1996-09-21,,26.294444444444444,
1996-09-22,,26.458333333333332,
1996-09-23,,24.922222222222224,
1996-09-24,,25.086111111111112,
1996-09-25,,25.25,
1996-09-26,,25.175,
1996-09-27,,25.1,
1996-09-28,,25.025,
1996-09-29,,24.950000000000003,
1996-09-30,,24.808333333333334,
1996-10-01,,24.6,
1996-10-02,,23.675,
1996-10-03,,23.4,
1996-10-04,,23.391666666666666,
1996-10-05,,23.25,
1996-10-06,,23.075,
1996-10-07,,22.9,
1996-10-08,,22.831249999999997,
1996-10-09,,22.7625,
1996-10-10,,22.69375,
1996-10-11,,22.075000000000003,
1996-10-12,,22.00625,
1996-10-13,,21.9375,
1996-10-14,,21.86875,
1996-10-15,,21.8,
1996-10-16,,21.9,
1996-10-17,,22.0,
1996-10-18,,22.116666666666667,
1996-10-19,,22.233333333333334,
1996-10-20,,23.25,
1996-10-21,,23.366666666666667,
1996-10-22,,23.483333333333334,
1996-10-23,,23.6,
1996-10-24,,23.679166666666667,
1996-10-25,,23.758333333333333,
1996-10-26,,23.837500000000002,
1996-10-27,,23.916666666666668,
1996-10-28,,23.995833333333334,
1996-10-29,,25.025,
1996-10-30,,25.104166666666668,
1996-10-31,,25.183333333333334,
1996-11-01,0.21557090129895679,25.2625,
1996-11-02,0.21838509599887218,25.34166666666667,
1996-11-03,0.22105492641769967,25.420833333333334,
1996-11-04,0.22360118882149965,25.5,
1996-11-05,0.22606749223840333,25.3,
1996-11-06,0.226,25.1,
1996-11-07,0.22926315789473684,24.099999999999998,
1996-11-08,0.2325263157894737,23.9,
1996-11-09,0.23578947368421055,23.991666666666667,
1996-11-10,0.23905263157894735,24.083333333333332,
1996-11-11,0.26781578947368423,24.174999999999997,
1996-11-12,0.2710789473684211,24.266666666666666,
1996-11-13,0.27434210526315794,24.358333333333334,
1996-11-14,0.27760526315789474,24.45,
1996-11-15,0.2808684210526316,24.27,
1996-11-16,0.3066315789473684,23.740000000000002,
1996-11-17,0.3098947368421052,23.56,
1996-11-18,0.3131578947368421,23.38,
1996-11-19,0.31642105263157894,23.2,
1996-11-20,0.3196842105263158,23.369999999999997,
1996-11-21,0.3369473684210526,23.54,
1996-11-22,0.34021052631578946,23.71,
1996-11-23,0.34347368421052626,23.88,
1996-11-24,0.3467368421052631,24.049999999999997,
1996-11-25,0.35,23.775,
1996-11-26,0.3653333333333333,23.25,
1996-11-27,0.36916666666666664,23.325000000000003,
1996-11-28,0.373,23.1,
1996-11-29,0.379,23.26,
1996-11-30,0.385,23.42,
1996-12-01,0.409,23.58,
1996-12-02,0.4083333333333333,23.740000000000002,
1996-12-03,0.4076666666666666,23.9,
1996-12-04,0.407,23.083333333333336,
1996-12-05,0.4063333333333333,22.916666666666664,
1996-12-06,0.39966666666666667,22.75,
1996-12-07,0.399,22.583333333333336,
1996-12-08,0.3983333333333333,22.416666666666664,
1996-12-09,0.3976666666666667,22.25,
1996-12-10,0.397,22.1,
1996-12-11,0.383,21.950000000000003,
1996-12-12,0.383,21.8,
1996-12-13,0.383,21.794117647058826,
1996-12-14,0.383,21.588235294117645,
1996-12-15,0.383,21.38235294117647,
1996-12-16,0.383,21.176470588235293,
1996-12-17,0.383,20.970588235294116,
1996-12-18,0.380625,20.764705882352942,
1996-12-19,0.37825,20.558823529411764,
1996-12-20,0.375875,20.352941176470587,
1996-12-21,0.364,20.147058823529413,
1996-12-22,0.3610833333333333,16.241176470588236,
1996-12-23,0.35816666666666663,15.700000000000001,
1996-12-24,0.35525,15.829411764705883,
1996-12-25,0.35233333333333333,15.623529411764707,
1996-12-26,0.33191666666666664,15.41764705882353,
1996-12-27,0.329,15.15,
1996-12-28,0.32730000000000004,15.005882352941178,
1996-12-29,0.3256,14.8,
1996-12-30,0.3239,14.850000000000001,
1996-12-31,0.3137,14.842857142857143,
1997-01-01,0.312,14.835714285714285,
1997-01-02,0.31,14.82857142857143,
1997-01-03,0.308,14.821428571428573,
1997-01-04,0.306,14.814285714285715,
1997-01-05,0.296,14.807142857142857,
1997-01-06,0.296,14.8,
1997-01-07,0.296,15.0,
1997-01-08,0.296,15.2,
1997-01-09,0.296,16.0,
1997-01-10,0.296,16.02857142857143,
1997-01-11,0.29466666666666663,16.057142857142857,
1997-01-12,0.29333333333333333,16.05,
1997-01-13,0.29200000000000004,16.114285714285714,
1997-01-14,0.29066666666666663,16.142857142857142,
1997-01-15,0.2813333333333333,16.17142857142857,
1997-01-16,0.28,16.2,
1997-01-17,0.28,16.2,
1997-01-18,0.28,16.4,
1997-01-19,0.28600000000000003,16.4,
1997-01-20,0.296,16.4,
1997-01-21,0.2948571428571428,16.4,
1997-01-22,0.2937142857142857,16.4,
1997-01-23,0.2925714285714286,16.5,
1997-01-24,0.2914285714285714,16.7,
1997-01-25,0.2822857142857143,16.799999999999997,
1997-01-26,0.28114285714285714,16.9,
1997-01-27,0.28,17.3,
1997-01-28,0.27875000000000005,17.3,
1997-01-29,0.2775,17.5,
1997-01-30,0.26875000000000004,17.416666666666664,
1997-01-31,0.2675,17.333333333333336,
1997-02-01,0.26625,17.25,
1997-02-02,0.265,17.166666666666664,
1997-02-03,0.265,17.083333333333336,
1997-02-04,0.265,17.0,
1997-02-05,0.265,17.6,
1997-02-06,0.265,17.75,
1997-02-07,0.265,17.9,
1997-02-08,0.265,18.049999999999997,
1997-02-09,0.265,18.2,
1997-02-10,0.26953333333333335,18.369696969696967,
1997-02-11,0.2740666666666667,18.53939393939394,
1997-02-12,0.2786,18.70909090909091,
1997-02-13,0.28313333333333335,18.87878787878788,
1997-02-14,0.3111666666666667,28.89848484848485,
1997-02-15,0.3157,29.06818181818182,
1997-02-16,0.32023333333333337,29.23787878787879,
1997-02-17,0.3205,29.407575757575756,
1997-02-18,0.312,29.577272727272728,
1997-02-19,0.36933333333333335,29.7469696969697,
1997-02-20,0.3738666666666667,29.916666666666668,
1997-02-21,0.3784,30.086363636363636,
1997-02-22,0.38293333333333335,30.256060606060608,
1997-02-23,0.3874666666666667,37.17575757575757,
1997-02-24,0.401,37.345454545454544,
1997-02-25,0.3975769230769231,37.515151515151516,
1997-02-26,0.3941538461538462,37.68484848484849,
1997-02-27,0.3907307692307692,37.85454545454546,
1997-02-28,0.38730769230769235,38.02424242424242,
1997-03-01,0.3653846153846154,38.193939393939395,
1997-03-02,0.36196153846153845,38.36363636363636,
1997-03-03,0.35853846153846153,38.53333333333333,
1997-03-04,0.3551153846153846,29.053030303030305,
1997-03-05,0.3516923076923077,29.222727272727273,
1997-03-06,0.32226923076923075,29.39242424242424,
1997-03-07,0.3188461538461539,29.562121212121212,
1997-03-08,0.3154230769230769,29.731818181818184,
1997-03-09,0.312,29.90151515151515,
1997-03-10,0.312,30.07121212121212,
1997-03-11,0.312,30.240909090909092,
1997-03-12,0.312,30.41060606060606,
